Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Age_Scores,Pages,Keywords,Gender,Age,month
2024,6,자기계발,자존감 수업,윤홍균 저,심플라이프,15300,2016년 08월,48939,9.2,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 8.0, '50대': 9.0}",304,['#이달의굿즈'],0,20,6
2024,6,자기계발,원씽 THE ONE THING,"게리 켈러, 제이 파파산 저/구세희 역",비즈니스북스,15120,2013년 08월,221718,9.4,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",280,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",0,20,6
2024,6,자기계발,대화의 힘,찰스 두히그 저/조은영 역,갤리온,17100,2024년 06월,15720,9.2,{},364,"['#이달의굿즈', '#자기계발서', '#소통', '#대화의기술', '#삶의기술']",0,20,6
2024,6,자기계발,랄프 왈도 에머슨 성공의 법칙,랄프 왈도 에머슨 저/노윤기 역,피카(FIKA),16020,2024년 06월,4032,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",268,"['#크레마클럽에있어요', '#유튜버가추천한책', '#나를돌아보는시간', '#의미있는삶', '#자기계발서']",0,20,6
2024,6,자기계발,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,10,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#이달의굿즈', '#삶의자세', '#인생지침서', '#성공하고싶다면', '#부자되는법']",0,20,6
2024,6,자기계발,세이노의 가르침,세이노(SayNo) 저,데이원,6480,2023년 03월,1230507,9,"{'10대': 10.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",736,"['#올해의책', '#성공신화', '#성공하고싶다면', '#삶이고민될때', '#인생지침서']",0,30,6
2024,6,자기계발,나를 소모하지 않는 현명한 태도에 관하여,마티아스 뇔케 저/이미옥 역,퍼스트펭귄,16020,2024년 03월,402576,8.7,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",280,"['#얼리리더', '#나를바라보다', '#인간관계에대하여']",0,30,6
2024,6,자기계발,당신을 소모시키는 모든 것을 차단하라,푸수 저/장려진 역,더페이지,16920,2024년 07월,16680,8.6,{},288,['#멘토를찾아서'],0,30,6
2024,6,자기계발,퓨처 셀프,벤저민 하디 저/최은아 역,상상스퀘어,17820,2023년 08월,608256,9.6,"{'10대': 10.0, '20대': 9.0, '30대': 8.0, '40대': 9.0, '50대': 9.0}",292,"['#서탐대실', '#크레마클럽에있어요', '#북클러버의선택', '#요즘책방:책읽어드립니다', '#인생지침서']",0,30,6
2024,6,자기계발,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,10350,2019년 10월,241701,9.3,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",352,"['#책읽아웃', '#크레마클럽에있어요', '#인생지침서', '#오늘부터시작', '#성공하고싶다면']",0,30,6
2024,6,자기계발,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령, 정지현 역",토네이도,16200,2022년 06월,159099,9.2,"{'10대': 6.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",367,"['#얼리리더', '#소통', '#대화의기술', '#커뮤니케이션']",0,30,6
2024,6,자기계발,대화의 힘,찰스 두히그 저/조은영 역,갤리온,17100,2024년 06월,15720,9.2,{},364,"['#크레마클럽에있어요', '#유튜버가추천한책', '#나를돌아보는시간', '#의미있는삶', '#자기계발서']",0,30,6
2024,6,자기계발,일류의 조건,사이토 다카시 저/정현 역,필름,17820,2024년 03월,196965,10,"{'10대': 10.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",320,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",0,30,6
2024,6,자기계발,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,9.2,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#이달의굿즈', '#삶의자세', '#인생지침서', '#성공하고싶다면', '#부자되는법']",0,30,6
2024,6,자기계발,나는 나의 스무 살을 가장 존중한다,이하영 저,토네이도,16200,2024년 02월,140253,10,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",264,['#크레마클럽에있어요'],0,30,6
2024,6,자기계발,카피책,정철 저,블랙피쉬,15750,2023년 04월,13002,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",352,"['#페이커가읽은책', '#서탐대실', '#크레마클럽에있어요', '#자기관리', '#건강한자기관리']",0,30,6
2024,6,자기계발,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,10350,2021년 01월,153156,9.6,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",424,"['#크레마클럽에있어요', '#어른이된다는건', '#심리학처방전']",0,30,6
2024,6,자기계발,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,8.9,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",320,['#서탐대실'],0,30,6
2024,6,자기계발,더 레이저,정주영 저,메가믹스스튜디오,15750,2023년 08월,42990,8.5,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 10.0, '50대': 10.0}",248,"['#성공학', '#성공의공식', '#성공하는사업의비결', '#자수성가비법', '#크레마클럽에있어요']",0,30,6
2024,6,자기계발,역행자 확장판,자청 저,웅진지식하우스,17550,2023년 05월,328557,9.2,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",400,"['#얼리리더', '#예스리커버', '#리더가되고싶어', '#리더들이읽는책', '#유능한리더되기']",0,30,6
2024,6,자기계발,[예스리커버] 사장학개론,김승호 저,스노우폭스북스,22500,2023년 04월,137289,9.3,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",438,['#서탐대실'],0,30,6
2024,6,자기계발,아주 세속적인 지혜,그라시안 이 모랄레스 발타사르 저/강정선 역,페이지2,12150,2023년 03월,143985,10,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",332,['#이달의굿즈'],0,30,6
2024,6,자기계발,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,8,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,"['#얼리리더', '#성취하는삶', '#달리기의즐거움', '#변화가필요해', '#자기계발서']",0,30,6
2024,6,자기계발,리프레임,"네이선 퍼, 수재너 하몬 퍼 저/한정훈 역",포레스트북스,18900,2024년 07월,6468,9.4,{},452,"['#이달의굿즈', '#분철', '#업무능력향상']",0,30,6
2024,6,자기계발,마라닉 페이스,이재진 저,푸른숲,16200,2024년 06월,16992,10,{},280,"['#생활습관', '#집중력', '#몰입하는법']",0,30,6
2024,6,자기계발,세컨드 브레인은 옵시디언,시안 저,골든래빗,22500,2024년 06월,10086,8.5,{},304,"['#유튜버가추천한책', '#자기계발서', '#나를바라보다', '#성공하고싶다면']",0,30,6
2024,6,자기계발,몰입 확장판,황농문 저,알에이치코리아(RHK),22500,2024년 05월,20193,9.1,"{'10대': 10.0, '20대': 8.0, '30대': 8.0, '40대': 8.0, '50대': 8.0}",456,"['#분철', '#슬기로운이직', '#일잘러업무스킬', '#업무능력향상', '#엑셀']",0,30,6
2024,6,자기계발,강인함의 힘,스티브 매그니스 저/이주만 역,상상스퀘어,19800,2024년 03월,82695,9.7,{},408,"['#책읽아웃', '#일하는방식', '#왜일하는가', '#성과관리']",0,30,6
2024,6,자기계발,진짜 쓰는 실무 엑셀,전진권 저,제이펍,18900,2022년 02월,170238,9.6,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",508,"['#자기계발과학적으로', '#바쁘다바빠현대사회', '#공부할때곁에둘책', '#효율적인공부']",0,30,6
2024,6,자기계발,스타트 위드 와이 (START WITH WHY) 30만부 기념 블랙에디션,사이먼 시넥 저/윤혜리 역,세계사,17820,2021년 10월,30777,8.9,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",360,"['#월간개발자_주니어', '#월간개발자_추천도서', '#북클러버의선택', '#꾸준함의힘', '#김미경TV에소개된책']",0,30,6
2024,6,자기계발,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",스콧 영 저/이한이 역,비즈니스북스,14400,2020년 02월,40608,9,"{'10대': 0.0, '20대': 9.0, '30대': 8.0, '40대': 8.0, '50대': 8.0}",352,"['#스페셜에디션', '#성공하고싶다면', '#일하는방식', '#생활습관', '#국립중앙도서관사서추천']",0,30,6
2024,6,자기계발,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,16200,2019년 02월,115752,9.4,"{'10대': 6.0, '20대': 9.0, '30대': 9.0, '40대': 8.0, '50대': 9.0}",416,"['#이달의굿즈', '#일잘러업무스킬', '#보고서작성법']",0,30,6
2024,6,자기계발,원씽 THE ONE THING,"게리 켈러, 제이 파파산 저/구세희 역",비즈니스북스,15120,2013년 08월,221718,9.7,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",280,"['#얼리리더', '#리더의이야기', '#삶의자세', '#인생지침서']",0,30,6
2024,6,자기계발,나를 소모하지 않는 현명한 태도에 관하여,마티아스 뇔케 저/이미옥 역,퍼스트펭귄,16020,2024년 03월,402576,8.7,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",280,"['#얼리리더', '#나를바라보다', '#인간관계에대하여']",0,40,6
2024,6,자기계발,세이노의 가르침,세이노(SayNo) 저,데이원,6480,2023년 03월,1230507,9,"{'10대': 10.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",736,"['#올해의책', '#성공신화', '#성공하고싶다면', '#삶이고민될때', '#인생지침서']",0,40,6
2024,6,자기계발,당신을 소모시키는 모든 것을 차단하라,푸수 저/장려진 역,더페이지,16920,2024년 07월,16680,9.1,{},288,"['#유튜버가추천한책', '#자기계발서', '#나를바라보다', '#성공하고싶다면']",0,40,6
2024,6,자기계발,강인함의 힘,스티브 매그니스 저/이주만 역,상상스퀘어,19800,2024년 03월,82695,10,{},408,['#이달의굿즈'],0,40,6
2024,6,자기계발,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,8.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,['#멘토를찾아서'],0,40,6
2024,6,자기계발,퓨처 셀프,벤저민 하디 저/최은아 역,상상스퀘어,17820,2023년 08월,608256,9.7,"{'10대': 10.0, '20대': 9.0, '30대': 8.0, '40대': 9.0, '50대': 9.0}",292,"['#분철', '#슬기로운이직', '#일잘러업무스킬', '#업무능력향상', '#엑셀']",0,40,6
2024,6,자기계발,진짜 쓰는 실무 엑셀,전진권 저,제이펍,18900,2022년 02월,170238,9.3,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",508,"['#책읽아웃', '#크레마클럽에있어요', '#인생지침서', '#오늘부터시작', '#성공하고싶다면']",0,40,6
2024,6,자기계발,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령, 정지현 역",토네이도,16200,2022년 06월,159099,9.2,"{'10대': 6.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",367,"['#얼리리더', '#소통', '#대화의기술', '#커뮤니케이션']",0,40,6
2024,6,자기계발,대화의 힘,찰스 두히그 저/조은영 역,갤리온,17100,2024년 06월,15720,9.2,{},364,"['#얼리리더', '#예스리커버', '#리더가되고싶어', '#리더들이읽는책', '#유능한리더되기']",0,40,6
2024,6,자기계발,[예스리커버] 사장학개론,김승호 저,스노우폭스북스,22500,2023년 04월,137289,9.2,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",438,"['#크레마클럽에있어요', '#유튜버가추천한책', '#나를돌아보는시간', '#의미있는삶', '#자기계발서']",0,40,6
2024,6,자기계발,일류의 조건,사이토 다카시 저/정현 역,필름,17820,2024년 03월,196965,8.5,"{'10대': 10.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",320,"['#성공학', '#성공의공식', '#성공하는사업의비결', '#자수성가비법', '#크레마클럽에있어요']",0,40,6
2024,6,자기계발,역행자 확장판,자청 저,웅진지식하우스,17550,2023년 05월,328557,9.4,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",400,"['#스페셜에디션', '#성공하고싶다면', '#일하는방식', '#생활습관', '#국립중앙도서관사서추천']",0,40,6
2024,6,자기계발,원씽 THE ONE THING,"게리 켈러, 제이 파파산 저/구세희 역",비즈니스북스,15120,2013년 08월,221718,9.2,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",280,"['#얼리리더', '#리더의이야기', '#삶의자세', '#인생지침서']",0,40,6
2024,6,자기계발,나는 읽고 쓰고 버린다,손웅정 저,난다,15300,2024년 04월,161817,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 8.0, '40대': 8.0, '50대': 9.0}",248,"['#얼리리더', '#성공하는사업의비결', '#제품기획자주목', '#마케팅전략']",0,40,6
2024,6,자기계발,컨셉 수업,"호소다 다카히로 저/지소연, 권희주 역",알에이치코리아(RHK),19800,2024년 01월,47280,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",384,['#분철'],0,40,6
2024,6,자기계발,회사는 엑셀을 가르쳐주지 않아요,쏘피(박성희) 저,메가스터디북스,16200,2022년 09월,47661,9,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",340,"['#월간개발자_주니어', '#월간개발자_추천도서', '#북클러버의선택', '#꾸준함의힘', '#김미경TV에소개된책']",0,40,6
2024,6,자기계발,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,16200,2019년 02월,115752,8,"{'10대': 6.0, '20대': 9.0, '30대': 9.0, '40대': 8.0, '50대': 9.0}",416,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",0,40,6
2024,6,자기계발,리프레임,"네이선 퍼, 수재너 하몬 퍼 저/한정훈 역",포레스트북스,18900,2024년 07월,6468,10,{},452,"['#자기계발서', '#커뮤니케이션', '#대화의기술']",0,40,6
2024,6,자기계발,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,9.4,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,['#서탐대실'],0,40,6
2024,6,자기계발,말하지 않으면 인생은 바뀌지 않는다,샘 혼 저/서은경 역,서삼독,18000,2024년 05월,46005,9.3,{},424,"['#크레마클럽에있어요', '#어른이된다는건', '#심리학처방전']",0,40,6
2024,6,자기계발,아주 세속적인 지혜,그라시안 이 모랄레스 발타사르 저/강정선 역,페이지2,12150,2023년 03월,143985,9.6,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",332,"['#예스리커버', '#뇌과학', '#크레마클럽에있어요']",0,40,6
2024,6,자기계발,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,8.3,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",320,"['#서탐대실', '#크레마클럽에있어요', '#북클러버의선택', '#요즘책방:책읽어드립니다', '#인생지침서']",0,40,6
2024,6,자기계발,유연함의 힘,수잔 애쉬포드 저/김정혜 역,상상스퀘어,19800,2023년 05월,75117,9.8,"{'10대': 10.0, '20대': 8.0, '30대': 9.0, '40대': 8.0, '50대': 8.0}",448,"['#편집자의시대_편집자가만든책', '#크레마클럽에있어요', '#인간관계에대하여', '#관계', '#생활습관']",0,40,6
2024,6,자기계발,부자의 언어 (양장 리커버 골드씨드 에디션),존 소포릭 저/이한이 역,윌북(willbook),17820,2023년 05월,41652,9.5,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",396,"['#마케팅전략', '#마케팅이란']",0,40,6
2024,6,자기계발,[예스리커버] 결국 해내는 사람들의 원칙,"바바라 피즈, 앨런 피즈 저/이재경 역",반니,16200,2020년 12월,142131,9.6,"{'10대': 10.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",328,['#서탐대실'],0,40,6
2024,6,자기계발,나를 소모하지 않는 현명한 태도에 관하여,마티아스 뇔케 저/이미옥 역,퍼스트펭귄,16020,2024년 03월,402576,8.7,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",280,"['#얼리리더', '#나를바라보다', '#인간관계에대하여']",0,50,6
2024,6,자기계발,강인함의 힘,스티브 매그니스 저/이주만 역,상상스퀘어,19800,2024년 03월,82695,9.1,{},408,"['#유튜버가추천한책', '#자기계발서', '#나를바라보다', '#성공하고싶다면']",0,50,6
2024,6,자기계발,퓨처 셀프,벤저민 하디 저/최은아 역,상상스퀘어,17820,2023년 08월,608256,8.6,"{'10대': 10.0, '20대': 9.0, '30대': 8.0, '40대': 9.0, '50대': 9.0}",292,['#멘토를찾아서'],0,50,6
2024,6,자기계발,세이노의 가르침,세이노(SayNo) 저,데이원,6480,2023년 03월,1230507,9,"{'10대': 10.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",736,"['#올해의책', '#성공신화', '#성공하고싶다면', '#삶이고민될때', '#인생지침서']",0,50,6
2024,6,자기계발,당신을 소모시키는 모든 것을 차단하라,푸수 저/장려진 역,더페이지,16920,2024년 07월,16680,9.2,{},288,"['#크레마클럽에있어요', '#유튜버가추천한책', '#나를돌아보는시간', '#의미있는삶', '#자기계발서']",0,50,6
2024,6,자기계발,일류의 조건,사이토 다카시 저/정현 역,필름,17820,2024년 03월,196965,9.3,"{'10대': 10.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",320,"['#책읽아웃', '#크레마클럽에있어요', '#인생지침서', '#오늘부터시작', '#성공하고싶다면']",0,50,6
2024,6,자기계발,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령, 정지현 역",토네이도,16200,2022년 06월,159099,9.9,{},367,['#이달의굿즈'],0,50,6
2024,6,자기계발,랄프 왈도 에머슨 성공의 법칙,랄프 왈도 에머슨 저/노윤기 역,피카(FIKA),16020,2024년 06월,4032,9.5,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",268,"['#금융문맹탈출', '#재테크기초', '#부자되는법', '#돈이란무엇인가', '#톱클래스의비밀']",0,50,6
2024,6,자기계발,보도 섀퍼의 돈,보도 섀퍼 저/이병서 역,에포케,15030,2011년 05월,77373,10,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",388,"['#긍정심리', '#삶을바꿀이야기', '#삶의기술', '#자기계발서']",0,50,6
2024,6,자기계발,느껴주면 풀려난다,김상운 저,정신세계사,18000,2024년 06월,20583,9.4,{},376,"['#자기계발서', '#커뮤니케이션', '#대화의기술']",0,50,6
2024,6,자기계발,말하지 않으면 인생은 바뀌지 않는다,샘 혼 저/서은경 역,서삼독,18000,2024년 05월,46005,8.3,{},424,['#서탐대실'],0,50,6
2024,6,자기계발,유연함의 힘,수잔 애쉬포드 저/김정혜 역,상상스퀘어,19800,2023년 05월,75117,9.3,"{'10대': 10.0, '20대': 8.0, '30대': 9.0, '40대': 8.0, '50대': 8.0}",448,"['#분철', '#슬기로운이직', '#일잘러업무스킬', '#업무능력향상', '#엑셀']",0,50,6
2024,6,자기계발,아주 세속적인 지혜,그라시안 이 모랄레스 발타사르 저/강정선 역,페이지2,12150,2023년 03월,143985,9.7,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 8.0}",332,"['#페이커가읽은책', '#서탐대실', '#크레마클럽에있어요', '#자기관리', '#건강한자기관리']",0,50,6
2024,6,자기계발,진짜 쓰는 실무 엑셀,전진권 저,제이펍,18900,2022년 02월,170238,9.7,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",508,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",0,50,6
2024,6,자기계발,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,10350,2021년 01월,153156,10,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",424,['#크레마클럽에있어요'],0,50,6
2024,6,자기계발,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,9.7,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#서탐대실', '#크레마클럽에있어요', '#북클러버의선택', '#요즘책방:책읽어드립니다', '#인생지침서']",0,50,6
2024,6,자기계발,겸손의 힘,대릴 반 통게렌 저/신예용 역,상상스퀘어,17820,2024년 03월,24309,9.8,{},360,"['#습관의힘', '#오늘부터시작', '#습관적으로', '#좋은습관', '#북클러버의선택']",0,50,6
2024,6,자기계발,"아티스트 웨이, 마음의 소리를 듣는 시간",줄리아 캐머런 저/이상원 역,비즈니스북스,14400,2022년 04월,13449,9.6,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",296,"['#스페셜에디션', '#성공하고싶다면', '#일하는방식', '#생활습관', '#국립중앙도서관사서추천']",0,50,6
2024,6,자기계발,프레임,최인철 저,21세기북스,18000,2021년 03월,67197,9.6,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",308,"['#얼리리더', '#소통', '#대화의기술', '#커뮤니케이션']",0,50,6
2024,6,자기계발,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,10350,2019년 10월,241701,9.4,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",352,"['#생활습관', '#집중력', '#몰입하는법']",0,50,6
2024,6,자기계발,아주 작은 습관의 힘,제임스 클리어 저/이한이 역,비즈니스북스,14400,2019년 02월,120987,9.4,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",360,"['#얼리리더', '#리더의이야기', '#삶의자세', '#인생지침서']",0,50,6
2024,6,자기계발,원씽 THE ONE THING,"게리 켈러, 제이 파파산 저/구세희 역",비즈니스북스,15120,2013년 08월,221718,9.2,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",280,"['#이달의굿즈', '#삶의자세', '#인생지침서', '#성공하고싶다면', '#부자되는법']",0,50,6
2024,6,자기계발,당신을 소모시키는 모든 것을 차단하라,푸수 저/장려진 역,더페이지,16920,2024년 07월,16680,8.6,{},288,['#멘토를찾아서'],0,60,6
2024,6,자기계발,퓨처 셀프,벤저민 하디 저/최은아 역,상상스퀘어,17820,2023년 08월,608256,10,"{'10대': 10.0, '20대': 9.0, '30대': 8.0, '40대': 9.0, '50대': 9.0}",292,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",0,60,6
2024,6,자기계발,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,8.7,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#얼리리더', '#나를바라보다', '#인간관계에대하여']",0,60,6
2024,6,자기계발,나를 소모하지 않는 현명한 태도에 관하여,마티아스 뇔케 저/이미옥 역,퍼스트펭귄,16020,2024년 03월,402576,10,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",280,['#이달의굿즈'],0,60,6
2024,6,자기계발,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,9.1,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,"['#유튜버가추천한책', '#자기계발서', '#나를바라보다', '#성공하고싶다면']",0,60,6
2024,6,자기계발,강인함의 힘,스티브 매그니스 저/이주만 역,상상스퀘어,19800,2024년 03월,82695,9,{},408,"['#올해의책', '#성공신화', '#성공하고싶다면', '#삶이고민될때', '#인생지침서']",0,60,6
2024,6,자기계발,세이노의 가르침,세이노(SayNo) 저,데이원,6480,2023년 03월,1230507,9.7,"{'10대': 10.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",736,"['#건강한자기관리', '#건강수명']",0,60,6
2024,6,자기계발,코나투스,유영만 저,행성B,18000,2024년 05월,8862,10,{},360,"['#건강한삶', '#자기계발서', '#시니어를위한', '#의미있는삶']",0,60,6
2024,6,자기계발,더 젊게 오래 사는 법,"디팩 초프라, 데이비드 사이몬 저/김석환 역",나비스쿨(NAVI SCHOOL),17820,2024년 06월,9018,9.9,{},368,"['#책읽는법을읽다', '#자기계발서', '#의미있는삶', '#성공하고싶다면']",0,60,6
2024,6,자기계발,당신의 뇌는 나이 들지 않는다,"토니 부잔, 레이먼드 킨 저/이영래 역",비즈니스북스,16020,2024년 06월,6999,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",336,"['#사회비판', '#소통', '#대화가필요해']",0,60,6
2024,6,자기계발,언제나 나로 살아갈 수 있다면,김원곤 저,청림출판,15300,2024년 06월,2154,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",276,"['#크레마클럽에있어요', '#유튜버가추천한책', '#나를돌아보는시간', '#의미있는삶', '#자기계발서']",0,60,6
2024,6,자기계발,포커스 리딩,박성후 저,지니의서재,16920,2024년 06월,17592,9,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",352,['#크레마클럽에있어요'],0,60,6
2024,6,자기계발,숙론,최재천 저,김영사,16200,2024년 05월,46464,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 10.0, '50대': 0.0}",224,['#크레마클럽에있어요'],0,60,6
2024,6,자기계발,구글 임원에서 실리콘밸리 알바생이 되었습니다,정김경숙(로이스 김) 저,위즈덤하우스,15300,2024년 04월,14301,9.2,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",260,"['#크레마클럽에있어요', '#어른이된다는건', '#심리학처방전']",0,60,6
2024,6,자기계발,일류의 조건,사이토 다카시 저/정현 역,필름,17820,2024년 03월,196965,9.6,"{'10대': 10.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",320,"['#지혜롭게살기', '#삶의기술', '#삶의목적세우기', '#삶의자세']",0,60,6
2024,6,자기계발,박상설의 자연 수업,박상설 저,나무와달,17550,2023년 12월,1962,9.4,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 8.0, '50대': 10.0}",376,"['#책읽아웃', '#크레마클럽에있어요', '#인생지침서', '#오늘부터시작', '#성공하고싶다면']",0,60,6
