Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Pages,Gender,Age,month,Publish_Month,Page_cat,Price_cat
2024,1,가정과 살림,시니맘의 참 잘 먹는 10분 유아식,시니맘 저,서사원,16920,2024년 07월,14940,10,232,0,40,6,7,200-250,15000-17500
2024,1,가정과 살림,상위 1%의 비밀은 공부정서에 있습니다,정우열 저,저녁달,16020,2024년 06월,18822,10,256,0,40,6,6,250-300,15000-17500
2024,1,가정과 살림,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,16920,2023년 08월,171735,9.9,376,0,40,6,8,350-400,15000-17500
2024,1,가정과 살림,세상에서 제일 재밌는 종이접기,이원표 저,슬로래빗,12600,2018년 08월,55971,9.4,252,0,40,6,8,250-300,10000-15000
2024,1,가정과 살림,라키비움J 블루,전은주. 표유진. 오현수. 이미리. 이시내 저 외 3명 정보 더 보기/감추기,제이포럼,17100,2024년 07월,4200,10,224,0,40,6,7,200-250,15000-17500
2024,1,가정과 살림,소금과 시즈닝의 예술,제임스 스트로브릿지 저/정연주 역,영진닷컴,25200,2024년 07월,120,10,288,0,40,6,7,250-300,25000+
2024,1,가정과 살림,평면의 재발견,이성범. 고영성 저,독이어북스,28800,2024년 06월,1440,9.8,360,0,40,6,6,350-400,25000+
2024,1,가정과 살림,디디미니의 맛있어서 평생 습관 되는 다이어트 레시피,미니 박지우 저,빅피시,19800,2024년 06월,16326,10,228,0,40,6,6,200-250,17500-20000
2024,1,가정과 살림,스스로 해내는 아이의 비밀,김보경 저,제이포럼,16650,2024년 06월,24369,9.4,320,0,40,6,6,300-350,15000-17500
2024,1,가정과 살림,요즘 초등생을 위한 최소한의 고전수업,김민아 저,청림Life,16200,2024년 06월,10938,9.8,280,0,40,6,6,250-300,15000-17500
2024,1,가정과 살림,수학 1등급 로드맵,김현정 저,브리드북스,16200,2024년 06월,28707,10,232,0,40,6,6,200-250,15000-17500
2024,1,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,10,336,0,40,6,5,300-350,20000-25000
2024,1,가정과 살림,입시 읽어주는 엄마,이춘희 저,체인지업,19800,2024년 05월,19350,9.5,332,0,40,6,5,300-350,17500-20000
2024,1,가정과 살림,조선미의 초등생활 상담소,조선미 저,북하우스,16650,2024년 01월,35967,9.7,328,0,40,6,1,300-350,15000-17500
2024,1,가정과 살림,생선 바이블,김지민 저,BOOKERS(북커스),31500,2023년 12월,27183,9.3,608,0,40,6,12,400+,25000+
2024,1,가정과 살림,일생에 한 번 내 집을 고친다면,오아시스(김혜정) 저,터치아트,19800,2023년 09월,60663,9.8,256,0,40,6,9,250-300,17500-20000
2024,1,가정과 살림,임신 출산 육아 대백과 최신개정판,편집부 저,삼성출판사,17550,2023년 08월,106542,9.8,432,0,40,6,8,400+,17500-20000
2024,1,가정과 살림,김대석 셰프의 집밥 레시피,김대석 저,경향비피,16200,2023년 04월,26460,9.7,203,0,40,6,4,200-250,15000-17500
2024,1,가정과 살림,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,16920,2022년 10월,175182,9.9,384,0,40,6,10,350-400,15000-17500
2024,1,가정과 살림,ADHD 우리 아이 어떻게 키워야 할까,신윤미 저,웅진지식하우스,16200,2022년 10월,20133,9.5,320,0,40,6,10,300-350,15000-17500
2024,1,가정과 살림,어린이를 위한 초등 매일 글쓰기의 힘 : 주제일기쓰기,이은경 저,상상아카데미,9000,2022년 07월,20001,9.9,140,0,40,6,7,0-200,0-10000
2024,1,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,260,0,50,6,2,250-300,15000-17500
2024,1,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,288,0,50,6,5,250-300,15000-17500
2024,1,가정과 살림,대치동을 이기는 엄마표 영어,원희정 저,미다스북스(리틀미다스),17100,2024년 07월,1320,10,296,0,50,6,7,250-300,15000-17500
2024,1,가정과 살림,김대석 셰프의 집밥 레시피 2,김대석 저,경향비피,16200,2024년 07월,10956,10,213,0,50,6,7,200-250,15000-17500
2024,1,가정과 살림,상위 1%의 비밀은 공부정서에 있습니다,정우열 저,저녁달,16020,2024년 06월,18822,10,256,0,50,6,6,250-300,15000-17500
2024,1,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,9.8,336,0,50,6,5,300-350,20000-25000
2024,1,가정과 살림,국어 잘하는 아이가 이깁니다,나민애 저,김영사,15750,2024년 03월,151218,9.8,276,0,50,6,3,250-300,15000-17500
2024,1,가정과 살림,김대석 셰프의 집밥 레시피,김대석 저,경향비피,16200,2023년 04월,26460,9.8,203,0,50,6,4,200-250,15000-17500
2024,1,가정과 살림,디디미니의 맛있어서 평생 습관 되는 다이어트 레시피,미니 박지우 저,빅피시,19800,2024년 06월,16326,10,228,0,50,6,6,200-250,17500-20000
2024,1,가정과 살림,50이면 육아가 끝날 줄 알았다,로렌스 스타인버그 저/김경일. 이은경 역,저녁달,17820,2024년 02월,15588,9.8,368,0,50,6,2,350-400,17500-20000
2024,1,가정과 살림,팬 하나로 충분한 두 사람 식탁,국가비 저,달,31500,2023년 06월,13728,9.4,416,0,50,6,6,400+,25000+
2024,1,가정과 살림,글로스터의 홈가드닝 이야기,글로스터 저/아피스토 그림,미디어샘,17820,2022년 06월,1608,9.8,244,0,50,6,6,200-250,17500-20000
2024,1,가정과 살림,제철 채소로 차린 사계절 식탁,캐롤 저,리틀프레스,21600,2024년 06월,4518,10,312,0,50,6,6,300-350,20000-25000
2024,1,가정과 살림,백일 편지,김호진 저,펜타클,16020,2024년 06월,19902,10,320,0,50,6,6,300-350,15000-17500
2024,1,가정과 살림,스스로 해내는 아이의 비밀,김보경 저,제이포럼,16650,2024년 06월,24369,9.8,320,0,50,6,6,300-350,15000-17500
2024,1,가정과 살림,노소동락,손일 저,푸른길,16920,2024년 05월,1017,10,232,0,50,6,5,200-250,15000-17500
2024,1,가정과 살림,4~7세 보고 만지는 수학은 이렇게 가르칩니다,최경희 저,블루무스,22500,2024년 04월,59973,9.7,360,0,50,6,4,350-400,20000-25000
2024,1,가정과 살림,현직 교사가 알려 주는 자기계발 50,정예슬 저,더디퍼런스,13500,2024년 05월,696,9.8,254,0,50,6,5,250-300,10000-15000
2024,1,가정과 살림,요리는 소스빨,소연남 저,페이퍼버드,16200,2024년 04월,5394,10,256,0,50,6,4,250-300,15000-17500
2024,1,가정과 살림,매일 만들어 먹고 싶은 탄단지 밸런스 건강볼,배정은 저,레시피팩토리(단행),17820,2024년 04월,5844,9.7,180,0,50,6,4,0-200,17500-20000
2024,1,가정과 살림,인테리어 셀프 실전 교과서,점효 저/신병민 감수,보누스,17100,2024년 03월,990,9.9,192,0,50,6,3,0-200,15000-17500
2024,1,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,260,0,60,6,2,250-300,15000-17500
2024,1,가정과 살림,김대석 셰프의 집밥 레시피 2,김대석 저,경향비피,16200,2024년 07월,10956,10,213,0,60,6,7,200-250,15000-17500
2024,1,가정과 살림,블루리본서베이 전국의 맛집 2024,블루리본서베이 저,비알미디어,18900,2024년 04월,2097,10,544,0,60,6,4,400+,17500-20000
2024,1,가정과 살림,4~7세 보고 만지는 수학은 이렇게 가르칩니다,최경희 저,블루무스,22500,2024년 04월,59973,9.7,360,0,60,6,4,350-400,20000-25000
2024,1,가정과 살림,평면의 재발견,이성범. 고영성 저,독이어북스,28800,2024년 06월,1440,9.9,360,0,60,6,6,350-400,25000+
2024,1,가정과 살림,육아. 처음이라 어렵지만 괜찮아,명정은 저,프로방스,16020,2024년 06월,342,9.8,364,0,60,6,6,350-400,15000-17500
2024,1,가정과 살림,세렌디피티 Serendipity,오스카 파리네티 저/안희태 그림/최경남 역,레몬한스푼,17550,2024년 07월,2820,10,420,0,60,6,7,400+,17500-20000
2024,1,가정과 살림,부모의 말이 아이의 인생이 된다,박수현 저,심야책방,16200,2024년 05월,16719,9.8,284,0,60,6,5,250-300,15000-17500
2024,1,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,10,336,0,60,6,5,300-350,20000-25000
2024,1,가정과 살림,부모됨의 뇌과학,첼시 코나보이 저/정지현 역,코쿤북스,22500,2024년 04월,828,9.7,512,0,60,6,4,400+,20000-25000
2024,1,가정과 살림,소통하는 성교육,이재정 저,클,19800,2024년 04월,2637,10,432,0,60,6,4,400+,17500-20000
2024,1,가정과 살림,미적분. 초등도 풀 만큼 쉽게 가르쳐주마,조안호 저,동양북스(동양books),16200,2024년 03월,21588,9.4,344,0,60,6,3,300-350,15000-17500
2024,1,가정과 살림,건축가가 지은 집,정성갑 편/행복이 가득한 집 편집부 기획,디자인하우스,24700,2024년 03월,5346,10,256,0,60,6,3,250-300,20000-25000
2024,1,가정과 살림,1일 1채소,이와사키 마사히로 저/홍성민 역,레몬한스푼,15300,2024년 01월,2238,9.9,222,0,60,6,1,200-250,15000-17500
2024,1,가정과 살림,정원 디자인 대백과,크리스 영. 필립 클레이턴. 앤디 클레버리. 제니 헨디. 리처드 스니즈비 저 외 3명 정보 더 보기/감추기,한뼘책방,52200,2023년 12월,1818,9.8,392,0,60,6,12,350-400,25000+
2024,1,가정과 살림,버려진 그림책으로 팝업북을 만듭니다,안선화 저,학교도서관저널,15300,2023년 11월,3348,10,168,0,60,6,11,0-200,15000-17500
2024,2,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,288,1,10,6,5,250-300,15000-17500
2024,2,가정과 살림,성심당 케이크 레시피,안종섭 저,비앤씨월드,18000,2024년 05월,3060,9.1,228,1,10,6,5,200-250,17500-20000
2024,2,가정과 살림,조이 오브 쿠킹,이르마 S. 롬바우어. 존 베커. 메건 스콧 저/구계원 역,세미콜론,69300,2024년 02월,2076,9.8,317,1,10,6,2,300-350,25000+
2024,2,가정과 살림,10분 완성 초간단 도시락 레시피 100,오민주 저,시원북스,16020,2024년 02월,7914,9.9,260,1,10,6,2,250-300,15000-17500
2024,2,가정과 살림,뿐이 토핑 이유식,정주희 저/이수진 감수,서사원,26820,2024년 03월,89208,9.8,640,1,20,6,3,400+,25000+
2024,2,가정과 살림,시니맘의 참 잘 먹는 10분 유아식,시니맘 저,서사원,16920,2024년 07월,14940,10,232,1,20,6,7,200-250,15000-17500
2024,2,가정과 살림,임신 출산 육아 대백과 최신개정판,편집부 저,삼성출판사,17550,2023년 08월,106542,9.3,432,1,20,6,8,400+,17500-20000
2024,2,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,9.8,336,1,20,6,5,300-350,20000-25000
2024,2,가정과 살림,백종원이 추천하는 집밥 메뉴 애장판,백종원 저,서울문화사,28800,2020년 08월,25287,9.6,576,1,20,6,8,400+,25000+
2024,2,가정과 살림,디디미니의 맛있어서 평생 습관 되는 다이어트 레시피,미니 박지우 저,빅피시,19800,2024년 06월,16326,10,228,1,20,6,6,200-250,17500-20000
2024,2,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,288,1,20,6,5,250-300,15000-17500
2024,2,가정과 살림,우리동네 어린이병원 육아대백과,손수예. 박소영 저,청림Life,24300,2024년 03월,29742,10,488,1,20,6,3,400+,20000-25000
2024,2,가정과 살림,아이는 무엇으로 자라는가,버지니아 사티어 저/강유리 역,포레스트북스,15750,2023년 12월,159582,9.4,256,1,20,6,12,250-300,15000-17500
2024,2,가정과 살림,서윤맘의 밥태기 없는 아이주도 유아식,서윤맘(정윤지) 저,21세기북스,25200,2024년 01월,20046,10,368,1,20,6,1,350-400,25000+
2024,2,가정과 살림,김대석 셰프의 집밥 레시피,김대석 저,경향비피,16200,2023년 04월,26460,9.8,203,1,20,6,4,200-250,15000-17500
2024,2,가정과 살림,다이어트 불변의 법칙,하비 다이아몬드 저/강신원. 김민숙 역,사이몬북스,16200,2021년 09월,14424,9.6,320,1,20,6,9,300-350,15000-17500
2024,2,가정과 살림,어떻게 말해줘야 할까,오은영 저/차상미 그림,김영사,15750,2020년 10월,46074,9.7,400,1,20,6,10,350-400,15000-17500
2024,2,가정과 살림,세상에서 제일 재밌는 종이접기,이원표 저,슬로래빗,12600,2018년 08월,55971,9.4,252,1,20,6,8,250-300,10000-15000
2024,2,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,260,1,20,6,2,250-300,15000-17500
2024,2,가정과 살림,삐뽀삐뽀 119 소아과,하정훈 저,유니책방,26820,2016년 07월,55998,9.7,317,1,20,6,7,300-350,25000+
2024,2,가정과 살림,달콤한 스누피 쿠킹,찰스 M. 슐츠 글그림/박혜원 역,더모던,15120,2024년 05월,60,10,128,1,20,6,5,0-200,15000-17500
2024,2,가정과 살림,맛있는 스누피 쿠킹,찰스 M. 슐츠 글그림/박혜원 역,더모던,15120,2024년 05월,60,10,128,1,20,6,5,0-200,15000-17500
2024,2,가정과 살림,단이네 순한맛 유아식,정신혜 저,아퍼블리싱,19350,2024년 07월,2370,10,420,1,20,6,7,400+,17500-20000
2024,2,가정과 살림,찐아빠의 육아 세계,전현승 저,리플레이,14220,2024년 06월,966,9.9,240,1,20,6,6,200-250,10000-15000
2024,2,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,288,1,30,6,5,250-300,15000-17500
2024,2,가정과 살림,시니맘의 참 잘 먹는 10분 유아식,시니맘 저,서사원,16920,2024년 07월,14940,10,232,1,30,6,7,200-250,15000-17500
2024,2,가정과 살림,뿐이 토핑 이유식,정주희 저/이수진 감수,서사원,26820,2024년 03월,89208,9.8,640,1,30,6,3,400+,25000+
2024,2,가정과 살림,라키비움J 블루,전은주. 표유진. 오현수. 이미리. 이시내 저 외 3명 정보 더 보기/감추기,제이포럼,17100,2024년 07월,4200,10,224,1,30,6,7,200-250,15000-17500
2024,2,가정과 살림,국어 잘하는 아이가 이깁니다,나민애 저,김영사,15750,2024년 03월,151218,9.8,276,1,30,6,3,250-300,15000-17500
2024,2,가정과 살림,부모의 어휘력,김종원 저,카시오페아,17100,2024년 06월,40947,10,312,1,30,6,6,300-350,15000-17500
2024,2,가정과 살림,임신 출산 육아 대백과 최신개정판,편집부 저,삼성출판사,17550,2023년 08월,106542,9.3,432,1,30,6,8,400+,17500-20000
2024,2,가정과 살림,삐뽀삐뽀 119 이유식,하정훈 저,유니책방,17010,2017년 12월,96120,9.8,376,1,30,6,12,350-400,15000-17500
2024,2,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,9.8,336,1,30,6,5,300-350,20000-25000
2024,2,가정과 살림,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,16920,2023년 08월,171735,9.9,376,1,30,6,8,350-400,15000-17500
2024,2,가정과 살림,삐뽀삐뽀 119 소아과,하정훈 저,유니책방,26820,2016년 07월,55998,9.7,317,1,30,6,7,300-350,25000+
2024,2,가정과 살림,상위 1%의 비밀은 공부정서에 있습니다,정우열 저,저녁달,16020,2024년 06월,18822,10,256,1,30,6,6,250-300,15000-17500
2024,2,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,260,1,30,6,2,250-300,15000-17500
2024,2,가정과 살림,스스로 해내는 아이의 비밀,김보경 저,제이포럼,16650,2024년 06월,24369,9.8,320,1,30,6,6,300-350,15000-17500
2024,2,가정과 살림,우리동네 어린이병원 육아대백과,손수예. 박소영 저,청림Life,24300,2024년 03월,29742,10,488,1,30,6,3,400+,20000-25000
2024,2,가정과 살림,아이는 무엇으로 자라는가,버지니아 사티어 저/강유리 역,포레스트북스,15750,2023년 12월,159582,9.4,256,1,30,6,12,250-300,15000-17500
2024,2,가정과 살림,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,16920,2022년 10월,175182,9.8,384,1,30,6,10,350-400,15000-17500
2024,2,가정과 살림,4~7세 보고 만지는 수학은 이렇게 가르칩니다,최경희 저,블루무스,22500,2024년 04월,59973,9.7,360,1,30,6,4,350-400,20000-25000
2024,2,가정과 살림,똑게육아,로리(김준희) 저,북로스트,19980,2022년 02월,53658,9.7,524,1,30,6,2,400+,17500-20000
2024,2,가정과 살림,어린이를 위한 초등 매일 글쓰기의 힘 : 세줄쓰기,이은경 저,상상아카데미,9000,2022년 07월,56292,9.5,136,1,30,6,7,0-200,0-10000
2024,2,가정과 살림,한 달에 10만원 도시락 만들기,이슬비 저,길벗,16920,2024년 06월,18552,9.9,244,1,30,6,6,200-250,15000-17500
2024,2,가정과 살림,영혼이 강한 아이로 키워라,조선미 저,북하우스,15750,2023년 10월,50733,9.9,292,1,30,6,10,250-300,15000-17500
2024,2,가정과 살림,아이주도 이유식 유아식 매뉴얼 세트,BLW 연구소 저,아퍼블리싱,21150,2021년 08월,18246,9.8,484,1,30,6,8,400+,20000-25000
2024,2,가정과 살림,디디미니의 맛있어서 평생 습관 되는 다이어트 레시피,미니 박지우 저,빅피시,19800,2024년 06월,16326,10,228,1,30,6,6,200-250,17500-20000
2024,2,가정과 살림,요즘 초등생을 위한 최소한의 고전수업,김민아 저,청림Life,16200,2024년 06월,10938,10,280,1,30,6,6,250-300,15000-17500
2024,2,가정과 살림,66일 자존감 대화법,김종원 저,카시오페아,16200,2023년 10월,46203,10,320,1,30,6,10,300-350,15000-17500
2024,2,가정과 살림,김대석 셰프의 집밥 레시피 2,김대석 저,경향비피,16200,2024년 07월,10956,10,213,1,30,6,7,200-250,15000-17500
2024,2,가정과 살림,그림육아의 힘,김선현 저,쌤앤파커스,16650,2024년 06월,9054,9.9,288,1,30,6,6,250-300,15000-17500
2024,2,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,288,1,40,6,5,250-300,15000-17500
2024,2,가정과 살림,국어 잘하는 아이가 이깁니다,나민애 저,김영사,15750,2024년 03월,151218,9.8,276,1,40,6,3,250-300,15000-17500
2024,2,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,260,1,40,6,2,250-300,15000-17500
