Publisher,Category,Title,Sales,Year,Month,Age,Date
세계사,사회과학 / 역사,설민석의 조선왕조실록,120,2018,10,30대,2018-10-01
도서출판재인,소설,"[프리미엄북] 살인의 문 1,2 세트",115,2018,10,30대,2018-10-01
예담friend,가정과 생활,하루 5분 엄마의 말습관,116,2018,10,30대,2018-10-01
예담friend,가정과 생활,똑게육아 올인원,111,2018,10,30대,2018-10-01
더난출판,가정과 생활,식사가 잘못됐습니다,115,2018,10,30대,2018-10-01
연금술사,소설,인생 우화,112,2018,10,30대,2018-10-01
아이휴먼,유아동,설민석의 한국사 대모험 7,105,2018,10,30대,2018-10-01
메이븐,시/에세이,참 잘했어요,108,2018,10,30대,2018-10-01
Time,외국도서,"[BTS] Time Asia (주간, 발행국: 미국) - 2018년 10월 22일 : 방탄소년단 커버",1,2018,10,40대,2018-10-01
흐름출판,시/에세이,골든아워 1,988,2018,10,40대,2018-10-01
북플라자,소설,돌이킬 수 없는 약속,981,2018,10,40대,2018-10-01
아이휴먼,유아동,설민석의 한국사 대모험 8,908,2018,10,40대,2018-10-01
흐름출판,시/에세이,골든아워 2,804,2018,10,40대,2018-10-01
도서출판 흔,시/에세이,죽고 싶지만 떡볶이는 먹고 싶어,670,2018,10,40대,2018-10-01
아울북,유아동,마법천자문 43,541,2018,10,40대,2018-10-01
돌베개,사회과학 / 역사,역사의 역사,447,2018,10,40대,2018-10-01
어크로스,인문,열두 발자국,445,2018,10,40대,2018-10-01
김영사,인문,21세기를 위한 21가지 제언,398,2018,10,40대,2018-10-01
겜툰,유아동,좀비고등학교 코믹스 9,362,2018,10,40대,2018-10-01
나무의마음,시/에세이,당신이 허락한다면 나는 이 말 하고 싶어요,319,2018,10,40대,2018-10-01
미래의창,경제경영,트렌드 코리아 2019,356,2018,10,40대,2018-10-01
알에이치코리아(RHK),시/에세이,"곰돌이 푸, 행복한 일은 매일 있어",310,2018,10,40대,2018-10-01
쌤앤파커스,경제경영,초격차,401,2018,10,40대,2018-10-01
민음사,소설,82년생 김지영,281,2018,10,40대,2018-10-01
말글터,시/에세이,언어의 온도 (100쇄 130만 부 기념 에디션),256,2018,10,40대,2018-10-01
로크미디어,시/에세이,뼈 있는 아무 말 대잔치,238,2018,10,40대,2018-10-01
웅진지식하우스,시/에세이,하마터면 열심히 살 뻔했다 (겨울 에디션),222,2018,10,40대,2018-10-01
성안당,가정과 생활,수미네 반찬,209,2018,10,40대,2018-10-01
한빛비즈,인문,퇴근길 인문학 수업 - 멈춤,208,2018,10,40대,2018-10-01
현대문학,소설,나미야 잡화점의 기적,203,2018,10,40대,2018-10-01
비즈니스북스,자기계발,일본 최고의 대부호에게 배우는 돈을 부르는 말버릇,202,2018,10,40대,2018-10-01
도서출판마음의숲,시/에세이,나는 나로 살기로 했다 (100쇄 기념 스페셜 에디션),182,2018,10,40대,2018-10-01
김영사,인문,사피엔스,196,2018,10,40대,2018-10-01
아이세움,유아동,내일은 실험왕 44 - 로켓과 핵무기,168,2018,10,40대,2018-10-01
아이휴먼,유아동,설민석의 한국사 대모험 7,158,2018,10,40대,2018-10-01
더난출판,가정과 생활,식사가 잘못됐습니다,160,2018,10,40대,2018-10-01
해냄출판사,인문,당신이 옳다,180,2018,10,40대,2018-10-01
인플루엔셜,자연과 과학,수학이 필요한 순간,149,2018,10,40대,2018-10-01
도서출판재인,소설,"[프리미엄북] 살인의 문 1,2 세트",148,2018,10,40대,2018-10-01
인간사랑,인문,마키아벨리 군주론,143,2018,10,40대,2018-10-01
메이븐,시/에세이,참 잘했어요,147,2018,10,40대,2018-10-01
반니,경제경영,아마존 미래전략 2022,144,2018,10,40대,2018-10-01
연금술사,소설,인생 우화,146,2018,10,40대,2018-10-01
웨일북,인문,"오해하지 않는 연습, 오해받지 않을 권리",143,2018,10,40대,2018-10-01
위즈덤하우스,시/에세이,모든 순간이 너였다 (한정 스페셜 에디션),131,2018,10,40대,2018-10-01
비즈니스북스,경제경영,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?,126,2018,10,40대,2018-10-01
흐름출판,시/에세이,골든아워 1,254,2018,10,50대,2018-10-01
흐름출판,시/에세이,골든아워 2,222,2018,10,50대,2018-10-01
북플라자,소설,돌이킬 수 없는 약속,202,2018,10,50대,2018-10-01
김영사,인문,[프리미엄북] 21세기를 위한 21가지 제언,168,2018,10,50대,2018-10-01
Time,외국도서,"[BTS] Time Asia (주간, 발행국: 미국) - 2018년 10월 22일 : 방탄소년단 커버",164,2018,10,50대,2018-10-01
도서출판 흔,시/에세이,죽고 싶지만 떡볶이는 먹고 싶어,143,2018,10,50대,2018-10-01
돌베개,사회과학 / 역사,역사의 역사,129,2018,10,50대,2018-10-01
어크로스,인문,열두 발자국,102,2018,10,50대,2018-10-01
미래의창,경제경영,트렌드 코리아 2019,88,2018,10,50대,2018-10-01
말글터,시/에세이,언어의 온도 (100쇄 130만 부 기념 에디션),89,2018,10,50대,2018-10-01
한빛비즈,인문,퇴근길 인문학 수업 - 멈춤,81,2018,10,50대,2018-10-01
쌤앤파커스,경제경영,초격차,104,2018,10,50대,2018-10-01
해냄출판사,인문,당신이 옳다,73,2018,10,50대,2018-10-01
로크미디어,시/에세이,뼈 있는 아무 말 대잔치,76,2018,10,50대,2018-10-01
더난출판,가정과 생활,식사가 잘못됐습니다,65,2018,10,50대,2018-10-01
알에이치코리아(RHK),시/에세이,"곰돌이 푸, 행복한 일은 매일 있어 (한정판 겨울 에디션)",89,2018,10,50대,2018-10-01
현대문학,소설,나미야 잡화점의 기적,64,2018,10,50대,2018-10-01
웅진지식하우스,시/에세이,하마터면 열심히 살 뻔했다 (겨울 에디션),72,2018,10,50대,2018-10-01
비즈니스북스,자기계발,일본 최고의 대부호에게 배우는 돈을 부르는 말버릇,58,2018,10,50대,2018-10-01
민음사,소설,82년생 김지영,57,2018,10,50대,2018-10-01
김영사,인문,사피엔스,55,2018,10,50대,2018-10-01
나무의마음,시/에세이,당신이 허락한다면 나는 이 말 하고 싶어요,57,2018,10,50대,2018-10-01
김영사,인문,호모 데우스,48,2018,10,50대,2018-10-01
성안당,가정과 생활,수미네 반찬,45,2018,10,50대,2018-10-01
연금술사,소설,인생 우화,44,2018,10,50대,2018-10-01
흐름출판,인문,라틴어 수업,42,2018,10,50대,2018-10-01
위즈덤하우스,시/에세이,모든 순간이 너였다 (한정 스페셜 에디션),65,2018,10,50대,2018-10-01
